	date	value
1069	2016-08-09	1.461
1070	2016-08-10	1.462
1071	2016-08-11	1.462
1072	2016-08-12	1.463
1073	2016-08-15	1.464
1074	2016-08-16	1.464
1075	2016-08-17	1.465
1076	2016-08-18	1.465
1077	2016-08-19	1.465
1078	2016-08-22	1.465
1079	2016-08-23	1.465
1080	2016-08-24	1.464
1081	2016-08-25	1.464
1082	2016-08-26	1.465
1083	2016-08-29	1.465
1084	2016-08-30	1.465
1085	2016-08-31	1.465
1086	2016-09-01	1.466
1087	2016-09-02	1.466
1088	2016-09-05	1.466
1089	2016-09-06	1.466
1090	2016-09-07	1.467
1091	2016-09-08	1.467
1092	2016-09-09	1.467
1093	2016-09-12	1.468
1094	2016-09-13	1.468
1095	2016-09-14	1.468
1096	2016-09-19	1.468
1097	2016-09-20	1.468
1098	2016-09-21	1.468
1099	2016-09-22	1.469
1100	2016-09-23	1.469
1101	2016-09-26	1.47
1102	2016-09-27	1.47
1103	2016-09-28	1.47
1104	2016-09-29	1.47
1105	2016-09-30	1.471
1106	2016-10-10	1.472
1107	2016-10-11	1.472
1108	2016-10-12	1.472
1109	2016-10-13	1.473
1110	2016-10-14	1.473
1111	2016-10-17	1.474
1112	2016-10-18	1.474
1113	2016-10-19	1.475
1114	2016-10-20	1.475
1115	2016-10-21	1.476
1116	2016-10-24	1.476
1117	2016-10-25	1.475
1118	2016-10-26	1.475
1119	2016-10-27	1.474
1120	2016-10-28	1.475
1121	2016-10-31	1.474
1122	2016-11-01	1.474
1123	2016-11-02	1.475
1124	2016-11-03	1.475
1125	2016-11-04	1.475
1126	2016-11-07	1.476
1127	2016-11-08	1.475
1128	2016-11-09	1.476
1129	2016-11-10	1.475
1130	2016-11-11	1.475
1131	2016-11-14	1.475
1132	2016-11-15	1.475
1133	2016-11-16	1.474
1134	2016-11-17	1.474
1135	2016-11-18	1.473
1136	2016-11-21	1.474
1137	2016-11-22	1.474
1138	2016-11-23	1.474
1139	2016-11-24	1.474
1140	2016-11-25	1.474
1141	2016-11-28	1.474
1142	2016-11-29	1.473
1143	2016-11-30	1.471
1144	2016-12-01	1.47
1145	2016-12-02	1.469
1146	2016-12-05	1.469
1147	2016-12-06	1.467
1148	2016-12-07	1.467
1149	2016-12-08	1.468
1150	2016-12-09	1.468
1151	2016-12-12	1.467
1152	2016-12-13	1.465
1153	2016-12-14	1.464
1154	2016-12-15	1.46
1155	2016-12-16	1.46
1156	2016-12-19	1.459
1157	2016-12-20	1.457
1158	2016-12-21	1.458
1159	2016-12-22	1.46
1160	2016-12-23	1.462
1161	2016-12-26	1.463
1162	2016-12-27	1.463
1163	2016-12-28	1.463
1164	2016-12-29	1.464
1165	2016-12-30	1.465
1166	2016-12-31	1.465
1167	2017-01-03	1.466
1168	2017-01-04	1.467
1169	2017-01-05	1.465
1170	2017-01-06	1.465
1171	2017-01-09	1.466
1172	2017-01-10	1.467
1173	2017-01-11	1.468
1174	2017-01-12	1.469
1175	2017-01-13	1.469
1176	2017-01-16	1.47
1177	2017-01-17	1.469
1178	2017-01-18	1.468
1179	2017-01-19	1.467
1180	2017-01-20	1.468
1181	2017-01-23	1.469
1182	2017-01-24	1.469
1183	2017-01-25	1.469
1184	2017-01-26	1.469
1185	2017-02-03	1.468
1186	2017-02-06	1.467
1187	2017-02-07	1.466
1188	2017-02-08	1.466
1189	2017-02-09	1.468
1190	2017-02-10	1.469
1191	2017-02-13	1.47
1192	2017-02-14	1.47
1193	2017-02-15	1.47
1194	2017-02-16	1.47
1195	2017-02-17	1.471
1196	2017-02-20	1.471
1197	2017-02-21	1.471
1198	2017-02-22	1.471
1199	2017-02-23	1.472
1200	2017-02-24	1.473
1201	2017-02-27	1.473
1202	2017-02-28	1.472
1203	2017-03-01	1.472
1204	2017-03-02	1.472
1205	2017-03-03	1.472
1206	2017-03-06	1.471
1207	2017-03-07	1.471
1208	2017-03-08	1.471
1209	2017-03-09	1.471
1210	2017-03-10	1.47
1211	2017-03-13	1.471
1212	2017-03-14	1.471
1213	2017-03-15	1.471
1214	2017-03-16	1.472
1215	2017-03-17	1.472
1216	2017-03-20	1.472
1217	2017-03-21	1.471
1218	2017-03-22	1.471
1219	2017-03-23	1.472
1220	2017-03-24	1.473
1221	2017-03-27	1.474
1222	2017-03-28	1.475
1223	2017-03-29	1.476
1224	2017-03-30	1.476
1225	2017-03-31	1.476
1226	2017-04-05	1.477
1227	2017-04-06	1.476
1228	2017-04-07	1.477
1229	2017-04-10	1.478
1230	2017-04-11	1.478
1231	2017-04-12	1.478
1232	2017-04-13	1.478
1233	2017-04-14	1.478
1234	2017-04-17	1.476
1235	2017-04-18	1.476
1236	2017-04-19	1.474
1237	2017-04-20	1.474
1238	2017-04-21	1.472
1239	2017-04-24	1.471
1240	2017-04-25	1.471
1241	2017-04-26	1.471
1242	2017-04-27	1.472
1243	2017-04-28	1.472
1244	2017-05-02	1.473
1245	2017-05-03	1.472
1246	2017-05-04	1.471
1247	2017-05-05	1.47
1248	2017-05-08	1.469
1249	2017-05-09	1.468
1250	2017-05-10	1.466
1251	2017-05-11	1.466
1252	2017-05-12	1.465
1253	2017-05-15	1.465
1254	2017-05-16	1.465
1255	2017-05-17	1.465
1256	2017-05-18	1.465
1257	2017-05-19	1.465
1258	2017-05-22	1.465
1259	2017-05-23	1.465
1260	2017-05-24	1.465
1261	2017-05-25	1.466
1262	2017-05-26	1.466
1263	2017-05-31	1.466
1264	2017-06-01	1.466
1265	2017-06-02	1.467
1266	2017-06-05	1.467
1267	2017-06-06	1.468
1268	2017-06-07	1.468
1269	2017-06-08	1.468
1270	2017-06-09	1.468
1271	2017-06-12	1.47
1272	2017-06-13	1.471
1273	2017-06-14	1.472
1274	2017-06-15	1.474
1275	2017-06-16	1.475
1276	2017-06-19	1.478
1277	2017-06-20	1.481
1278	2017-06-21	1.482
1279	2017-06-22	1.483
1280	2017-06-23	1.483
1281	2017-06-26	1.485
1282	2017-06-27	1.487
1283	2017-06-28	1.488
1284	2017-06-29	1.489
1285	2017-06-30	1.49
1286	2017-07-03	1.49
1287	2017-07-04	1.49
1288	2017-07-05	1.491
1289	2017-07-06	1.491
1290	2017-07-07	1.492
1291	2017-07-10	1.493
1292	2017-07-11	1.493
1293	2017-07-12	1.494
1294	2017-07-13	1.495
1295	2017-07-14	1.495
1296	2017-07-17	1.496
1297	2017-07-18	1.496
1298	2017-07-19	1.496
1299	2017-07-20	1.496
1300	2017-07-21	1.496
1301	2017-07-24	1.497
1302	2017-07-25	1.499
1303	2017-07-26	1.499
1304	2017-07-27	1.499
1305	2017-07-28	1.499
1306	2017-07-31	1.5
1307	2017-08-01	1.5
1308	2017-08-02	1.5
1309	2017-08-03	1.499
1310	2017-08-04	1.5
1311	2017-08-07	1.5
1312	2017-08-08	1.5
1313	2017-08-09	1.5
1314	2017-08-10	1.5
1315	2017-08-11	1.5
1316	2017-08-14	1.5
1317	2017-08-15	1.501
1318	2017-08-16	1.501
1319	2017-08-17	1.501
1320	2017-08-18	1.501
1321	2017-08-21	1.501
1322	2017-08-22	1.501
1323	2017-08-23	1.501
1324	2017-08-24	1.501
1325	2017-08-25	1.501
1326	2017-08-28	1.501
1327	2017-08-29	1.5
1328	2017-08-30	1.499
1329	2017-08-31	1.499
1330	2017-09-01	1.5
1331	2017-09-04	1.5
1332	2017-09-05	1.5
1333	2017-09-06	1.5
1334	2017-09-07	1.501
1335	2017-09-08	1.501
1336	2017-09-11	1.503
1337	2017-09-12	1.503
1338	2017-09-13	1.504
1339	2017-09-14	1.504
1340	2017-09-15	1.505
1341	2017-09-18	1.505
1342	2017-09-19	1.506
1343	2017-09-20	1.506
1344	2017-09-21	1.506
1345	2017-09-22	1.506
1346	2017-09-25	1.507
1347	2017-09-26	1.507
1348	2017-09-27	1.507
1349	2017-09-28	1.507
1350	2017-09-29	1.507
1351	2017-10-09	1.509
1352	2017-10-10	1.508
1353	2017-10-11	1.509
1354	2017-10-12	1.509
1355	2017-10-13	1.509
1356	2017-10-16	1.509
1357	2017-10-17	1.508
1358	2017-10-18	1.509
1359	2017-10-19	1.509
1360	2017-10-20	1.509
1361	2017-10-23	1.51
1362	2017-10-24	1.51
1363	2017-10-25	1.51
1364	2017-10-26	1.51
1365	2017-10-27	1.509
1366	2017-10-30	1.507
1367	2017-10-31	1.507
1368	2017-11-01	1.507
1369	2017-11-02	1.507
1370	2017-11-03	1.507
1371	2017-11-06	1.507
1372	2017-11-07	1.507
1373	2017-11-08	1.507
1374	2017-11-09	1.507
1375	2017-11-10	1.506
1376	2017-11-13	1.505
1377	2017-11-14	1.504
1378	2017-11-15	1.503
1379	2017-11-16	1.504
1380	2017-11-17	1.504
1381	2017-11-20	1.504
1382	2017-11-21	1.503
1383	2017-11-22	1.5
1384	2017-11-23	1.498
1385	2017-11-24	1.497
1386	2017-11-27	1.497
1387	2017-11-28	1.497
1388	2017-11-29	1.496
1389	2017-11-30	1.496
1390	2017-12-01	1.497
1391	2017-12-04	1.499
1392	2017-12-05	1.499
1393	2017-12-06	1.5
1394	2017-12-07	1.5
1395	2017-12-08	1.501
1396	2017-12-11	1.501
1397	2017-12-12	1.501
1398	2017-12-13	1.501
1399	2017-12-14	1.501
1400	2017-12-15	1.501
1401	2017-12-18	1.501
1402	2017-12-19	1.501
1403	2017-12-20	1.501
1404	2017-12-21	1.501
1405	2017-12-22	1.5
1406	2017-12-25	1.501
1407	2017-12-26	1.501
1408	2017-12-27	1.501
1409	2017-12-28	1.501
1410	2017-12-29	1.501
1411	2017-12-31	1.502
1412	2018-01-02	1.503
1413	2018-01-03	1.504
1414	2018-01-04	1.503
1415	2018-01-05	1.504
1416	2018-01-08	1.505
1417	2018-01-09	1.506
1418	2018-01-10	1.505
1419	2018-01-11	1.505
1420	2018-01-12	1.505
1421	2018-01-15	1.506
1422	2018-01-16	1.506
1423	2018-01-17	1.506
1424	2018-01-18	1.506
1425	2018-01-19	1.505
1426	2018-01-22	1.506
1427	2018-01-23	1.506
1428	2018-01-24	1.507
1429	2018-01-25	1.507
1430	2018-01-26	1.507
1431	2018-01-29	1.508
1432	2018-01-30	1.508
1433	2018-01-31	1.508
1434	2018-02-01	1.508
1435	2018-02-02	1.509
1436	2018-02-05	1.51
1437	2018-02-06	1.51
1438	2018-02-07	1.51
1439	2018-02-08	1.511
1440	2018-02-09	1.512
1441	2018-02-12	1.512
1442	2018-02-13	1.513
1443	2018-02-14	1.513
1444	2018-02-22	1.515
1445	2018-02-23	1.515
1446	2018-02-26	1.517
1447	2018-02-27	1.518
1448	2018-02-28	1.518
1449	2018-03-01	1.519
1450	2018-03-02	1.519
1451	2018-03-05	1.52
1452	2018-03-06	1.52
1453	2018-03-07	1.521
1454	2018-03-08	1.521
1455	2018-03-09	1.522
1456	2018-03-12	1.523
1457	2018-03-13	1.522
1458	2018-03-14	1.523
1459	2018-03-15	1.522
1460	2018-03-16	1.523
1461	2018-03-19	1.523
1462	2018-03-20	1.524
1463	2018-03-21	1.524
1464	2018-03-22	1.524
1465	2018-03-23	1.526
1466	2018-03-26	1.528
1467	2018-03-27	1.529
1468	2018-03-28	1.529
1469	2018-03-29	1.53
1470	2018-03-30	1.53
1471	2018-04-02	1.531
1472	2018-04-03	1.532
1473	2018-04-04	1.533
1474	2018-04-09	1.535
1475	2018-04-10	1.536
1476	2018-04-11	1.537
1477	2018-04-12	1.537
1478	2018-04-13	1.538
1479	2018-04-16	1.539
1480	2018-04-17	1.54
1481	2018-04-18	1.545
1482	2018-04-19	1.544
1483	2018-04-20	1.544
1484	2018-04-23	1.544
1485	2018-04-24	1.544
1486	2018-04-25	1.544
1487	2018-04-26	1.543
1488	2018-04-27	1.543
1489	2018-05-02	1.543
1490	2018-05-03	1.543
1491	2018-05-04	1.543
1492	2018-05-07	1.544
1493	2018-05-08	1.543
1494	2018-05-09	1.543
1495	2018-05-10	1.543
1496	2018-05-11	1.542
1497	2018-05-14	1.542
1498	2018-05-15	1.542
1499	2018-05-16	1.542
1500	2018-05-17	1.542
1501	2018-05-18	1.542
1502	2018-05-21	1.542
1503	2018-05-22	1.542
1504	2018-05-23	1.542
1505	2018-05-24	1.542
1506	2018-05-25	1.542
1507	2018-05-28	1.543
1508	2018-05-29	1.542
1509	2018-05-30	1.542
1510	2018-05-31	1.542
1511	2018-06-01	1.543
1512	2018-06-04	1.543
1513	2018-06-05	1.542
1514	2018-06-06	1.542
1515	2018-06-07	1.542
1516	2018-06-08	1.542
1517	2018-06-11	1.542
1518	2018-06-12	1.542
1519	2018-06-13	1.542
1520	2018-06-14	1.542
1521	2018-06-15	1.542
1522	2018-06-19	1.542
1523	2018-06-20	1.542
1524	2018-06-21	1.542
1525	2018-06-22	1.543
1526	2018-06-25	1.543
1527	2018-06-26	1.543
1528	2018-06-27	1.543
1529	2018-06-28	1.544
1530	2018-06-29	1.545
1531	2018-06-30	1.545
1532	2018-07-02	1.546
1533	2018-07-03	1.547
1534	2018-07-04	1.549
1535	2018-07-05	1.55
1536	2018-07-06	1.551
1537	2018-07-09	1.552
1538	2018-07-10	1.552
1539	2018-07-11	1.552
1540	2018-07-12	1.553
1541	2018-07-13	1.553
1542	2018-07-16	1.554
1543	2018-07-17	1.554
1544	2018-07-18	1.554
1545	2018-07-19	1.556
1546	2018-07-20	1.558
1547	2018-07-23	1.559
1548	2018-07-24	1.561
1549	2018-07-25	1.562
1550	2018-07-26	1.563
1551	2018-07-27	1.564
1552	2018-07-30	1.566
1553	2018-07-31	1.568
1554	2018-08-01	1.569
1555	2018-08-02	1.571
1556	2018-08-03	1.572
1557	2018-08-06	1.574
1558	2018-08-07	1.575
1559	2018-08-08	1.576
1560	2018-08-09	1.576
1561	2018-08-10	1.575
1562	2018-08-13	1.574
1563	2018-08-14	1.574
1564	2018-08-15	1.574
1565	2018-08-16	1.574
1566	2018-08-17	1.574
1567	2018-08-20	1.575
1568	2018-08-21	1.575
1569	2018-08-22	1.575
1570	2018-08-23	1.575
1571	2018-08-24	1.576
1572	2018-08-27	1.577
1573	2018-08-28	1.577
1574	2018-08-29	1.577
1575	2018-08-30	1.577
1576	2018-08-31	1.577
1577	2018-09-03	1.578
1578	2018-09-04	1.578
1579	2018-09-05	1.578
1580	2018-09-06	1.579
1581	2018-09-07	1.578
1582	2018-09-10	1.579
1583	2018-09-11	1.579
1584	2018-09-12	1.579
1585	2018-09-13	1.579
1586	2018-09-14	1.579
1587	2018-09-17	1.58
1588	2018-09-18	1.58
1589	2018-09-19	1.58
1590	2018-09-20	1.58
1591	2018-09-21	1.581
1592	2018-09-25	1.581
1593	2018-09-26	1.582
1594	2018-09-27	1.582
1595	2018-09-28	1.583
1596	2018-10-08	1.585
1597	2018-10-09	1.585
1598	2018-10-10	1.586
1599	2018-10-11	1.587
1600	2018-10-12	1.587
1601	2018-10-15	1.588
1602	2018-10-16	1.588
1603	2018-10-17	1.588
1604	2018-10-18	1.589
1605	2018-10-19	1.589
1606	2018-10-22	1.59
1607	2018-10-23	1.59
1608	2018-10-24	1.591
1609	2018-10-25	1.591
1610	2018-10-26	1.591
1611	2018-10-29	1.592
1612	2018-10-30	1.593
1613	2018-10-31	1.593
1614	2018-11-01	1.594
1615	2018-11-02	1.593
1616	2018-11-05	1.594
1617	2018-11-06	1.595
1618	2018-11-07	1.596
1619	2018-11-08	1.596
1620	2018-11-09	1.597
1621	2018-11-12	1.597
1622	2018-11-13	1.598
1623	2018-11-14	1.6
1624	2018-11-15	1.601
1625	2018-11-16	1.602
1626	2018-11-19	1.603
1627	2018-11-20	1.603
1628	2018-11-21	1.604
1629	2018-11-22	1.604
1630	2018-11-23	1.604
1631	2018-11-26	1.604
1632	2018-11-27	1.604
1633	2018-11-28	1.605
1634	2018-11-29	1.605
1635	2018-11-30	1.606
1636	2018-12-03	1.607
1637	2018-12-04	1.607
1638	2018-12-05	1.608
1639	2018-12-06	1.608
1640	2018-12-07	1.608
1641	2018-12-10	1.609
1642	2018-12-11	1.609
1643	2018-12-12	1.609
1644	2018-12-13	1.609
1645	2018-12-14	1.609
1646	2018-12-17	1.609
1647	2018-12-18	1.608
1648	2018-12-19	1.608
1649	2018-12-20	1.609
1650	2018-12-21	1.609
1651	2018-12-24	1.609
1652	2018-12-25	1.609
1653	2018-12-26	1.609
1654	2018-12-27	1.61
1655	2018-12-28	1.611
1656	2018-12-31	1.611
1657	2019-01-02	1.613
1658	2019-01-03	1.614
1659	2019-01-04	1.615
1660	2019-01-07	1.617
1661	2019-01-08	1.618
1662	2019-01-09	1.619
1663	2019-01-10	1.62
1664	2019-01-11	1.62
1665	2019-01-14	1.621
1666	2019-01-15	1.621
1667	2019-01-16	1.621
1668	2019-01-17	1.622
1669	2019-01-18	1.623
1670	2019-01-21	1.623
1671	2019-01-22	1.624
1672	2019-01-23	1.624
1673	2019-01-24	1.624
1674	2019-01-25	1.624
1675	2019-01-28	1.624
1676	2019-01-29	1.624
1677	2019-01-30	1.624
1678	2019-01-31	1.625
1679	2019-02-01	1.626
1680	2019-02-11	1.628
1681	2019-02-12	1.629
1682	2019-02-13	1.63
1683	2019-02-14	1.63
1684	2019-02-15	1.631
1685	2019-02-18	1.632
1686	2019-02-19	1.632
1687	2019-02-20	1.632
1688	2019-02-21	1.632
1689	2019-02-22	1.633
1690	2019-02-25	1.633
1691	2019-02-26	1.632
1692	2019-02-27	1.632
1693	2019-02-28	1.632
1694	2019-03-01	1.632
1695	2019-03-04	1.632
1696	2019-03-05	1.632
1697	2019-03-06	1.632
1698	2019-03-07	1.632
1699	2019-03-08	1.633
1700	2019-03-11	1.634
1701	2019-03-12	1.634
1702	2019-03-13	1.634
1703	2019-03-14	1.634
1704	2019-03-15	1.634
1705	2019-03-18	1.634
1706	2019-03-19	1.635
1707	2019-03-20	1.635
1708	2019-03-21	1.635
1709	2019-03-22	1.636
1710	2019-03-25	1.637
1711	2019-03-26	1.637
1712	2019-03-27	1.638
1713	2019-03-28	1.638
1714	2019-03-29	1.639
1715	2019-04-01	1.639
1716	2019-04-02	1.639
1717	2019-04-03	1.639
1718	2019-04-04	1.638
1719	2019-04-08	1.639
1720	2019-04-09	1.638
1721	2019-04-10	1.638
1722	2019-04-11	1.638
1723	2019-04-12	1.639
1724	2019-04-15	1.638
1725	2019-04-16	1.638
1726	2019-04-17	1.637
1727	2019-04-18	1.637
1728	2019-04-19	1.638
1729	2019-04-22	1.639
1730	2019-04-23	1.639
1731	2019-04-24	1.639
1732	2019-04-25	1.639
1733	2019-04-26	1.638
1734	2019-04-29	1.639
1735	2019-04-30	1.639
1736	2019-05-06	1.641
1737	2019-05-07	1.642
1738	2019-05-08	1.643
1739	2019-05-09	1.644
1740	2019-05-10	1.645
1741	2019-05-13	1.647
1742	2019-05-14	1.647
1743	2019-05-15	1.648
1744	2019-05-16	1.649
1745	2019-05-17	1.65
1746	2019-05-20	1.651
1747	2019-05-21	1.651
1748	2019-05-22	1.651
1749	2019-05-23	1.651
1750	2019-05-24	1.651
1751	2019-05-27	1.651
1752	2019-05-28	1.65
1753	2019-05-29	1.651
1754	2019-05-30	1.652
1755	2019-05-31	1.652
1756	2019-06-03	1.653
1757	2019-06-04	1.653
1758	2019-06-05	1.654
1759	2019-06-06	1.654
1760	2019-06-10	1.654
1761	2019-06-11	1.654
1762	2019-06-12	1.654
1763	2019-06-13	1.654
1764	2019-06-14	1.653
1765	2019-06-17	1.653
1766	2019-06-18	1.654
1767	2019-06-19	1.654
1768	2019-06-20	1.654
1769	2019-06-21	1.655
1770	2019-06-24	1.656
1771	2019-06-25	1.656
1772	2019-06-26	1.656
1773	2019-06-27	1.657
1774	2019-06-28	1.657
1775	2019-06-30	1.657
1776	2019-07-01	1.658
1777	2019-07-02	1.659
1778	2019-07-03	1.659
1779	2019-07-04	1.66
1780	2019-07-05	1.66
1781	2019-07-08	1.661
1782	2019-07-09	1.661
1783	2019-07-10	1.661
1784	2019-07-11	1.661
1785	2019-07-12	1.661
1786	2019-07-15	1.662
1787	2019-07-16	1.662
1788	2019-07-17	1.662
1789	2019-07-18	1.662
1790	2019-07-19	1.662
1791	2019-07-22	1.663
1792	2019-07-23	1.664
1793	2019-07-24	1.664
1794	2019-07-25	1.664
1795	2019-07-26	1.665
1796	2019-07-29	1.665
1797	2019-07-30	1.666
1798	2019-07-31	1.667
1799	2019-08-01	1.667
1800	2019-08-02	1.668
1801	2019-08-05	1.67
1802	2019-08-06	1.67
1803	2019-08-07	1.67
1804	2019-08-08	1.671
1805	2019-08-09	1.671
1806	2019-08-12	1.672
1807	2019-08-13	1.672
1808	2019-08-14	1.673
1809	2019-08-15	1.674
1810	2019-08-16	1.674
1811	2019-08-19	1.674
1812	2019-08-20	1.675
1813	2019-08-21	1.675
1814	2019-08-22	1.675
1815	2019-08-23	1.675
1816	2019-08-26	1.676
1817	2019-08-27	1.676
1818	2019-08-28	1.676
1819	2019-08-29	1.676
1820	2019-08-30	1.676
1821	2019-09-02	1.676
1822	2019-09-03	1.676
1823	2019-09-04	1.676
1824	2019-09-05	1.677
1825	2019-09-06	1.677
1826	2019-09-09	1.678
1827	2019-09-10	1.679
1828	2019-09-11	1.679
1829	2019-09-12	1.679
1830	2019-09-16	1.679
1831	2019-09-17	1.679
1832	2019-09-18	1.679
1833	2019-09-19	1.679
1834	2019-09-20	1.679
1835	2019-09-23	1.679
1836	2019-09-24	1.679
1837	2019-09-25	1.679
1838	2019-09-26	1.679
1839	2019-09-27	1.68
1840	2019-09-30	1.68
1841	2019-10-08	1.682
1842	2019-10-09	1.682
1843	2019-10-10	1.682
1844	2019-10-11	1.683
1845	2019-10-14	1.683
1846	2019-10-15	1.683
1847	2019-10-16	1.683
1848	2019-10-17	1.683
1849	2019-10-18	1.683
1850	2019-10-21	1.683
1851	2019-10-22	1.683
1852	2019-10-23	1.683
1853	2019-10-24	1.683
1854	2019-10-25	1.683
1855	2019-10-28	1.683
1856	2019-10-29	1.682
1857	2019-10-30	1.682
1858	2019-10-31	1.681
1859	2019-11-01	1.681
1860	2019-11-04	1.682
1861	2019-11-05	1.682
1862	2019-11-06	1.683
1863	2019-11-07	1.684
1864	2019-11-08	1.684
1865	2019-11-11	1.685
1866	2019-11-12	1.686
1867	2019-11-13	1.686
1868	2019-11-14	1.686
1869	2019-11-15	1.687
1870	2019-11-18	1.688
1871	2019-11-19	1.689
1872	2019-11-20	1.689
1873	2019-11-21	1.69
1874	2019-11-22	1.69
1875	2019-11-25	1.691
1876	2019-11-26	1.691
1877	2019-11-27	1.691
1878	2019-11-28	1.692
1879	2019-11-29	1.692
1880	2019-12-02	1.693
1881	2019-12-03	1.693
1882	2019-12-04	1.693
1883	2019-12-05	1.694
1884	2019-12-06	1.694
1885	2019-12-09	1.695
1886	2019-12-10	1.695
1887	2019-12-11	1.695
1888	2019-12-12	1.696
1889	2019-12-13	1.696
1890	2019-12-16	1.697
1891	2019-12-17	1.698
1892	2019-12-18	1.698
1893	2019-12-19	1.698
1894	2019-12-20	1.699
1895	2019-12-23	1.699
1896	2019-12-24	1.7
1897	2019-12-25	1.7
1898	2019-12-26	1.701
1899	2019-12-27	1.702
1900	2019-12-30	1.702
1901	2019-12-31	1.703
1902	2020-01-02	1.704
1903	2020-01-03	1.705
1904	2020-01-06	1.706
1905	2020-01-07	1.707
1906	2020-01-08	1.707
1907	2020-01-09	1.707
1908	2020-01-10	1.707
1909	2020-01-13	1.708
1910	2020-01-14	1.709
1911	2020-01-15	1.709
1912	2020-01-16	1.709
1913	2020-01-17	1.709
1914	2020-01-20	1.71
1915	2020-01-21	1.711
1916	2020-01-22	1.711
1917	2020-01-23	1.71
1918	2020-02-03	1.713
1919	2020-02-04	1.715
1920	2020-02-05	1.715
1921	2020-02-06	1.716
1922	2020-02-07	1.716
1923	2020-02-10	1.717
1924	2020-02-11	1.718
1925	2020-02-12	1.719
1926	2020-02-13	1.72
1927	2020-02-14	1.72
1928	2020-02-17	1.721
1929	2020-02-18	1.722
1930	2020-02-19	1.722
1931	2020-02-20	1.723
1932	2020-02-21	1.723
1933	2020-02-24	1.724
1934	2020-02-25	1.724
1935	2020-02-26	1.725
1936	2020-02-27	1.726
1937	2020-02-28	1.726
1938	2020-03-02	1.727
1939	2020-03-03	1.727
1940	2020-03-04	1.729
1941	2020-03-05	1.73
1942	2020-03-06	1.731
1943	2020-03-09	1.733
1944	2020-03-10	1.732
1945	2020-03-11	1.732
1946	2020-03-12	1.732
1947	2020-03-13	1.73
1948	2020-03-16	1.73
1949	2020-03-17	1.729
1950	2020-03-18	1.729
1951	2020-03-19	1.729
1952	2020-03-20	1.73
1953	2020-03-23	1.731
1954	2020-03-24	1.732
1955	2020-03-25	1.732
1956	2020-03-26	1.733
1957	2020-03-27	1.733
1958	2020-03-30	1.734
1959	2020-03-31	1.734
1960	2020-04-01	1.735
1961	2020-04-02	1.736
1962	2020-04-03	1.736
1963	2020-04-07	1.741
1964	2020-04-08	1.743
1965	2020-04-09	1.744
1966	2020-04-10	1.744
1967	2020-04-13	1.744
1968	2020-04-14	1.745
1969	2020-04-15	1.745
1970	2020-04-16	1.746
1971	2020-04-17	1.747
1972	2020-04-20	1.747
1973	2020-04-21	1.747
1974	2020-04-22	1.747
1975	2020-04-23	1.748
1976	2020-04-24	1.749
1977	2020-04-27	1.749
1978	2020-04-28	1.75
1979	2020-04-29	1.75
1980	2020-04-30	1.75
1981	2020-05-06	1.751
1982	2020-05-07	1.75
1983	2020-05-08	1.749
1984	2020-05-11	1.748
1985	2020-05-12	1.748
1986	2020-05-13	1.748
1987	2020-05-14	1.748
1988	2020-05-15	1.748
1989	2020-05-18	1.748
1990	2020-05-19	1.747
1991	2020-05-20	1.747
1992	2020-05-21	1.748
1993	2020-05-22	1.749
1994	2020-05-25	1.749
1995	2020-05-26	1.748
1996	2020-05-27	1.746
1997	2020-05-28	1.746
1998	2020-05-29	1.746
1999	2020-06-01	1.746
2000	2020-06-02	1.743
2001	2020-06-03	1.74
2002	2020-06-04	1.739
2003	2020-06-05	1.736
2004	2020-06-08	1.735
2005	2020-06-09	1.736
2006	2020-06-10	1.737
2007	2020-06-11	1.737
2008	2020-06-12	1.739
2009	2020-06-15	1.74
2010	2020-06-16	1.74
2011	2020-06-17	1.739
2012	2020-06-18	1.739
2013	2020-06-19	1.739
2014	2020-06-22	1.739
2015	2020-06-23	1.737
2016	2020-06-24	1.737
2017	2020-06-29	1.738
2018	2020-06-30	1.738
2019	2020-07-01	1.739
2020	2020-07-02	1.74
2021	2020-07-03	1.74
2022	2020-07-06	1.74
2023	2020-07-07	1.738
2024	2020-07-08	1.736
2025	2020-07-09	1.733
2026	2020-07-10	1.732
2027	2020-07-13	1.731
2028	2020-07-14	1.73
2029	2020-07-15	1.73
2030	2020-07-16	1.732
2031	2020-07-17	1.733
2032	2020-07-20	1.734
2033	2020-07-21	1.737
2034	2020-07-22	1.738
2035	2020-07-23	1.739
2036	2020-07-24	1.74
2037	2020-07-27	1.741
2038	2020-07-28	1.742
2039	2020-07-29	1.741
2040	2020-07-30	1.741
2041	2020-07-31	1.741
2042	2020-08-03	1.741
2043	2020-08-04	1.741
2044	2020-08-05	1.741
2045	2020-08-06	1.742
2046	2020-08-07	1.742
2047	2020-08-10	1.743
2048	2020-08-11	1.743
2049	2020-08-12	1.743
2050	2020-08-13	1.744
2051	2020-08-14	1.745
2052	2020-08-17	1.746
2053	2020-08-18	1.746
2054	2020-08-19	1.746
2055	2020-08-20	1.747
2056	2020-08-21	1.747
2057	2020-08-24	1.747
2058	2020-08-25	1.746
2059	2020-08-26	1.746
2060	2020-08-27	1.746
2061	2020-08-28	1.745
2062	2020-08-31	1.746
2063	2020-09-01	1.746
2064	2020-09-02	1.745
2065	2020-09-03	1.745
2066	2020-09-04	1.745
2067	2020-09-07	1.745
