2013年9月15日	3,224.73	3,203.19	3,248.52	3,163.13	967.80M	1.46%
2013年9月8日	3,178.28	3,146.02	3,189.24	3,146.02	685.45M	1.43%
2013年9月1日	3,133.38	3,097.65	3,148.99	3,077.13	641.07M	1.94%
2013年8月25日	3,073.81	3,127.01	3,147.87	3,053.26	698.81M	-1.62%
2013年8月18日	3,124.27	3,074.38	3,127.05	3,061.42	651.02M	1.64%
2013年8月11日	3,073.91	3,107.06	3,149.24	3,068.07	719.05M	-1.43%
2013年8月4日	3,118.57	3,136.77	3,145.25	3,096.41	650.61M	-0.79%
2013年7月28日	3,143.52	3,067.48	3,143.52	3,062.91	802.94M	2.19%
2013年7月21日	3,076.23	3,061.50	3,076.23	3,029.07	914.95M	1.03%
2013年7月14日	3,044.93	3,077.02	3,091.21	3,035.99	842.37M	-1.11%
2013年7月7日	3,079.07	2,976.61	3,079.07	2,955.37	892.94M	3.91%
2013年6月30日	2,963.22	2,933.48	2,963.82	2,913.48	492.85M	1.84%
2013年6月23日	2,909.60	2,852.65	2,927.49	2,825.18	1.02B	1.10%
2013年6月16日	2,877.94	2,967.33	3,001.89	2,853.69	1.19B	-2.24%
2013年6月9日	2,943.86	2,995.03	3,004.67	2,914.20	709.46M	-1.57%
2013年6月2日	2,990.87	2,984.59	3,007.30	2,911.94	943.09M	0.31%
2013年5月26日	2,981.76	3,024.38	3,037.00	2,979.90	705.21M	-0.31%
2013年5月19日	2,991.02	3,019.28	3,053.51	2,965.30	863.74M	-1.25%
2013年5月12日	3,028.96	2,972.96	3,028.96	2,971.73	882.75M	1.61%
2013年5月5日	2,981.02	2,948.90	2,981.02	2,942.25	725.00M	1.24%
2013年4月28日	2,944.59	2,849.54	2,952.22	2,849.04	859.15M	3.66%
2013年4月21日	2,840.55	2,791.77	2,860.69	2,780.82	922.55M	2.16%
2013年4月14日	2,780.46	2,841.26	2,849.16	2,730.97	1.02B	-2.66%
2013年4月7日	2,856.48	2,772.30	2,863.66	2,764.34	815.27M	3.06%
2013年3月31日	2,771.75	2,819.78	2,828.64	2,744.26	773.76M	-1.67%
2013年3月24日	2,818.69	2,810.75	2,820.67	2,778.78	584.92M	0.64%
2013年3月17日	2,800.81	2,771.53	2,811.48	2,763.12	752.01M	0.05%
2013年3月10日	2,799.41	2,798.13	2,812.29	2,787.72	929.41M	-0.17%
2013年3月3日	2,804.11	2,738.21	2,812.73	2,734.92	772.43M	2.05%
2013年2月24日	2,747.75	2,756.19	2,763.96	2,689.83	910.43M	0.38%
2013年2月17日	2,737.28	2,770.70	2,782.86	2,700.32	672.99M	-0.99%
2013年2月10日	2,764.67	2,774.44	2,783.19	2,756.43	859.87M	-0.39%
2013年2月3日	2,775.56	2,749.40	2,780.13	2,715.51	955.88M	0.42%
2013年1月27日	2,763.96	2,737.62	2,768.63	2,722.52	895.37M	0.99%
2013年1月20日	2,736.73	2,744.27	2,769.31	2,719.83	672.56M	-0.24%
2013年1月13日	2,743.24	2,733.46	2,756.68	2,710.80	953.57M	-0.18%
2013年1月6日	2,748.26	2,713.44	2,749.36	2,703.75	753.10M	0.87%
2012年12月30日	2,724.49	2,600.92	2,750.82	2,598.57	656.39M	4.53%
2012年12月23日	2,606.36	2,658.65	2,663.56	2,599.63	405.35M	-2.19%
2012年12月16日	2,664.67	2,629.76	2,713.39	2,627.37	1.23B	1.39%
